Data_Inicio_Semanas,Semana_Epidemiologica,Casos_Estimados,Casos_Estimados_Minimo,Casos_Estimados_Maximo,casos,Probabilidade_RT_Alto,Probabilidade_Incidencia_100k,nivel,ID_Municipio,versao_modelo,mencoes_twitter,taxa_transmissao_rt,populacao,temperatura_minima,umidade_maxima,receptivo,transmissao,nivel_incidencia,umidade_media,umidmin,temperatura_media,temperatura_maxima,casprov,notificacoes_acumuladas_ano,temp_lag_3,ano
2020-06-07,24,35.0,35.0,35.0,35.0,0.028381135,30.607248,1,353470820202419589,2023-08-20,2.0,0.6642155,114352,19.8571428571429,92.7119957142857,,,baixa incidencia,71.6112088571429,53.9892314285714,25.0306121428571,28.8571428571429,11.0,34935,18.5330624285714,2020
2020-05-31,23,41.0,41.0,41.0,41.0,0.00020243438,35.854206,1,353470820202319589,2023-08-20,2.0,0.51689106,114352,17.5714285714286,92.7714221428571,,,baixa incidencia,78.7537165714286,60.2338365714286,22.0982142857143,26.1428571428571,18.0,34935,22.6827381428571,2020
2020-05-24,22,41.0,41.0,41.0,41.0,1.2381052e-10,35.854206,1,353470820202219589,2023-08-20,,0.34408715,114352,11.5714285714286,88.7464241428571,,,baixa incidencia,60.2287541428571,41.3941597142857,18.6875,23.2857142857143,21.0,34935,23.1744504285714,2020
2020-05-17,21,72.0,72.0,72.0,72.0,2.273889e-09,62.96348,4,353470820202119589,2023-08-20,1.0,0.44994023,114352,16.2857142857143,93.4500442857143,,,média incidencia,65.2385754285714,44.651457,23.1533614285714,28.2857142857143,32.0,34935,25.0306121428571,2020
2020-05-10,20,117.0,117.0,117.0,117.0,7.969245e-06,102.31566,4,353470820202019589,2023-08-20,5.0,0.6080396,114352,16.7142857142857,90.24007,,,média incidencia,72.950894,52.1325374285714,21.0742068571429,26.5714285714286,46.0,34935,22.0982142857143,2020
2020-05-03,19,172.0,172.0,172.0,172.0,0.022226896,150.41277,4,353470820201919589,2023-08-20,4.0,0.8141292,114352,15.2857142857143,95.1413542857143,,,média incidencia,69.6287471428571,41.014241,20.440476,27.1428571428571,90.0,34935,18.6875,2020
2020-04-26,18,188.0,188.0,188.0,188.0,0.17485555,164.40465,4,353470820201819589,2023-08-20,1.0,0.91018176,114352,19.0,86.5741828571429,,,média incidencia,61.2030974285714,36.4011071428571,24.2619048571429,30.7142857142857,86.0,34935,23.1533614285714,2020
2020-04-19,17,236.0,236.0,236.0,236.0,0.98879766,206.3803,4,353470820201719589,2023-08-20,1.0,1.2485512,114352,16.8571428571429,100.0,,1.0,média incidencia,74.0579337142857,43.6203481428571,22.7142857142857,29.7142857142857,150.0,34935,21.0742068571429,2020
2020-04-12,16,214.0,214.0,214.0,214.0,0.96759754,187.14146,4,353470820201619589,2023-08-20,4.0,1.2054526,114352,16.2857142857143,95.8339128571429,,1.0,média incidencia,74.6621955714286,48.0696042857143,21.6845237142857,28.1428571428571,139.0,34935,20.440476,2020
2020-04-05,15,181.0,181.0,181.0,181.0,0.6963274,158.2832,4,353470820201519589,2023-08-20,1.0,1.0562189,114352,17.7142857142857,99.1263634285714,,,média incidencia,75.7390037142857,48.6486534285714,23.3928565714286,30.1428571428571,118.0,34935,24.2619048571429,2020
2020-03-29,14,172.0,172.0,172.0,172.0,0.6062914,150.41277,4,353470820201419589,2023-08-20,,1.0296885,114352,20.2857142857143,99.1132242857143,1.0,,média incidencia,79.3388505714286,52.4001575714286,24.9880951428571,31.0,103.0,34935,22.7142857142857,2020
2020-03-22,13,185.0,185.0,185.0,185.0,0.7158329,161.78117,4,353470820201319589,2023-08-20,1.0,1.061993,114352,17.8571428571429,96.5117725714286,,,média incidencia,72.035607,43.5893688571429,23.6607142857143,30.5714285714286,115.0,34935,21.6845237142857,2020
2020-03-15,12,148.0,148.0,148.0,148.0,0.033712953,129.42493,4,353470820201219589,2023-08-20,,0.817196,114352,22.1428571428571,100.0,1.0,,média incidencia,89.7231571428571,71.4917451428571,24.5313854285714,28.4285714285714,71.0,34935,23.3928565714286,2020
2020-03-08,11,175.0,175.0,175.0,175.0,0.5991166,153.03624,4,353470820201119589,2023-08-20,4.0,1.0273561,114352,20.0,99.1579742857143,,,média incidencia,83.4126571428571,59.7399772857143,23.3488094285714,27.8571428571429,90.0,34935,24.9880951428571,2020
2020-03-01,10,200.0,200.0,200.0,200.0,0.9960682,174.89856,4,353470820201019589,2023-08-20,,1.3298662,114352,17.8571428571429,100.0,,1.0,média incidencia,82.10991,58.9488262857143,22.2785714285714,27.8571428571429,95.0,34935,23.6607142857143,2020
2020-02-23,9,177.0,177.0,177.0,177.0,0.99328077,154.78522,4,353470820200919589,2023-08-20,3.0,1.3251731,114352,19.5714285714286,99.1392157142857,,1.0,média incidencia,92.3139128571429,81.2523694285714,22.6023811428571,26.4285714285714,87.0,34935,24.5313854285714,2020
2020-02-16,8,139.0,139.0,139.0,139.0,0.9401225,121.5545,4,353470820200819589,2023-08-20,2.0,1.2161053,114352,23.0,100.0,1.0,,média incidencia,91.9508277142857,80.2662298571429,24.9746751428571,27.7142857142857,48.0,34935,23.3488094285714,2020
2020-02-09,7,143.0,143.0,143.0,143.0,0.9994305,125.05247,4,353470820200719589,2023-08-20,,1.5332855,114352,20.1428571428571,100.0,1.0,1.0,média incidencia,95.7935602857143,88.2091421428571,21.346032,23.5714285714286,64.0,34935,22.2785714285714,2020
2020-02-02,6,117.0,117.0,117.0,117.0,0.99910426,102.31566,4,353470820200619589,2023-08-20,,1.5787541,114352,21.4285714285714,100.0,1.0,1.0,média incidencia,98.20467,86.5975548571429,23.1269841428571,26.7142857142857,57.0,34935,22.6023811428571,2020
2020-01-26,5,86.0,86.0,86.0,86.0,0.99731374,75.20638,4,353470820200519589,2023-08-20,3.0,1.6109116,114352,22.5714285714286,87.7935138571429,,1.0,média incidencia,74.5784382857143,54.4521597142857,26.815476,32.4285714285714,40.0,34935,24.9746751428571,2020
2020-01-19,4,83.0,83.0,83.0,83.0,0.9999973,72.5829,4,353470820200419589,2023-08-20,,2.4006839,114352,19.8571428571429,98.3033071428571,,1.0,média incidencia,82.9150164285714,60.9567185714286,24.6428574285714,30.7142857142857,54.0,34935,21.346032,2020
2020-01-12,3,50.0,50.0,50.0,50.0,0.9998215,43.72464,3,353470820200319589,2023-08-20,,2.4228284,114352,22.5714285714286,98.3216692857143,1.0,1.0,média incidencia,85.5539335714286,62.7752587142857,26.1726191428571,31.7142857142857,33.0,34935,23.1269841428571,2020
2020-01-05,2,31.0,31.0,31.0,31.0,0.9989079,27.109276,2,353470820200219589,2023-08-20,,2.6763327,114352,22.0,100.0,1.0,1.0,baixa incidencia,91.507222,69.6597112857143,25.365476,30.8571428571429,24.0,34935,26.815476,2020
2019-12-29,1,22.0,22.0,22.0,22.0,0.9888344,19.238842,2,353470820200119589,2023-08-20,,2.3097413,114352,21.6666666666667,99.0247733333333,1.0,1.0,baixa incidencia,85.3039701666667,61.2948236666667,25.0555553333333,30.8333333333333,18.0,34935,24.6428574285714,2020
2019-12-22,52,5.0,5.0,5.0,5.0,0.056793783,4.372464,2,353470820195219589,2023-08-20,,0.45049816,114352,20.5714285714286,96.6570842857143,1.0,,baixa incidencia,90.3996121428571,79.9516708571429,22.4714285714286,25.2857142857143,1.0,34935,26.1726191428571,2019
2019-12-15,51,7.0,7.0,7.0,7.0,0.11638752,6.1214495,2,353470820195119589,2023-08-20,,0.58028764,114352,21.4285714285714,98.3827942857143,1.0,,baixa incidencia,95.5342442857143,87.1604871428571,22.6317458571429,25.0,1.0,34935,25.365476,2019
2019-12-08,50,16.0,16.0,16.0,16.0,0.7530075,13.991884,1,353470820195019589,2023-08-20,,1.289023,114352,21.2857142857143,95.8603294285714,1.0,,baixa incidencia,91.6898942857143,83.8394884285714,22.5285714285714,24.7142857142857,5.0,34935,25.0555553333333,2019
2019-12-01,49,7.0,7.0,7.0,7.0,0.18180904,6.1214495,1,353470820194919589,2023-08-20,1.0,0.65301305,114352,20.1428571428571,100.0,1.0,,baixa incidencia,95.362645,87.01316,21.9793651428571,25.1428571428571,4.0,34935,22.4714285714286,2019
2019-11-24,48,19.0,19.0,19.0,19.0,0.9662855,16.615362,1,353470820194819589,2023-08-20,,2.0039895,114352,19.1428571428571,97.3657334285714,,1.0,baixa incidencia,91.2953105714286,82.9496422857143,20.9095237142857,24.0,7.0,34935,22.6317458571429,2019
2019-11-17,47,7.0,7.0,7.0,7.0,0.26375616,6.1214495,1,353470820194719589,2023-08-20,,0.73711926,114352,19.0,97.4132442857143,,,baixa incidencia,88.7187408571429,75.1423075714286,21.0857142857143,24.7142857142857,4.0,34935,22.5285714285714,2019
2019-11-10,46,10.0,10.0,10.0,10.0,0.48868984,8.744928,2,353470820194619589,2023-08-20,,0.9876954,114352,20.8571428571429,98.2784314285714,1.0,,baixa incidencia,94.2784635714286,85.7903008571429,22.0714285714286,24.2857142857143,1.0,34935,21.9793651428571,2019
2019-11-03,45,9.0,9.0,9.0,9.0,0.38626856,7.870435,1,353470820194519589,2023-08-20,,0.87889355,114352,21.8571428571429,96.1065248571429,1.0,,baixa incidencia,83.3288111428571,69.9084747142857,24.3,27.0,2.0,34935,20.9095237142857,2019
2019-10-27,44,10.0,10.0,10.0,10.0,0.5865126,8.744928,1,353470820194419589,2023-08-20,,1.102963,114352,21.2857142857143,95.01133,1.0,,baixa incidencia,83.7712298571429,61.8744701428571,23.7792208571429,28.2857142857143,2.0,34935,21.0857142857143,2019
2019-10-20,43,12.0,12.0,12.0,12.0,0.80994093,10.493914,1,353470820194319589,2023-08-20,,1.4717084,114352,18.4285714285714,97.43029,,,baixa incidencia,87.3583054285714,70.7748382857143,20.5246754285714,24.2857142857143,3.0,34935,22.0714285714286,2019
2019-10-13,42,9.0,9.0,9.0,9.0,0.54817533,7.870435,1,353470820194219589,2023-08-20,3.0,1.058135,114352,21.8571428571429,87.8020514285714,,,baixa incidencia,79.3136072857143,62.52995,23.6493505714286,27.4285714285714,1.0,34935,24.3,2019
2019-10-06,41,6.0,6.0,6.0,6.0,0.23003481,5.246957,1,353470820194119589,2023-08-20,,0.68583983,114352,19.2857142857143,95.1733764285714,,,baixa incidencia,85.8435977142857,70.0568554285714,21.4129868571429,24.8571428571429,,34935,23.7792208571429,2019
2019-09-29,40,10.0,10.0,10.0,10.0,0.52067715,8.744928,1,353470820194019589,2023-08-20,,1.0230963,114352,18.8571428571429,86.9528214285714,,,baixa incidencia,71.5063947142857,45.7614267142857,21.7974025714286,26.7142857142857,1.0,34935,20.5246754285714,2019
2019-09-22,39,9.0,9.0,9.0,9.0,0.30315775,7.870435,1,353470820193919589,2023-08-20,,0.79856926,114352,15.8571428571429,93.9207357142857,,,baixa incidencia,89.4076008571429,80.5106807142857,17.412987,20.2857142857143,2.0,34935,23.6493505714286,2019
2019-09-15,38,6.0,6.0,6.0,6.0,0.19845098,5.246957,1,353470820193819589,2023-08-20,,0.6522134,114352,21.5714285714286,80.6517618571429,,,baixa incidencia,66.1272417142857,45.7722634285714,25.1090908571429,29.4285714285714,1.0,34935,21.4129868571429,2019
2019-09-08,37,17.0,17.0,17.0,17.0,0.99391913,14.866378,1,353470820193719589,2023-08-20,1.0,3.0393207,114352,22.5714285714286,71.543599,,1.0,baixa incidencia,56.370804,41.8559452857143,25.8428568571429,30.0,3.0,34935,21.7974025714286,2019
2019-09-01,36,10.0,10.0,10.0,10.0,0.9385039,8.744928,1,353470820193619589,2023-08-20,1.0,2.272531,114352,17.0,99.1392157142857,,,baixa incidencia,96.0608362857143,90.7736457142857,18.4064935714286,20.4285714285714,1.0,34935,17.412987,2019
2019-08-25,35,2.0,2.0,2.0,2.0,0.105951026,1.7489855,1,353470820193519589,2023-08-20,,0.39543384,114352,16.7142857142857,87.2208188571429,,,incidencia nula,76.4595505714286,55.83153,18.8961041428571,23.1428571428571,1.0,34935,25.1090908571429,2019
2019-08-18,34,5.0,5.0,5.0,5.0,0.35410306,4.372464,1,353470820193419589,2023-08-20,,0.80574816,114352,14.8571428571429,91.0835348571429,,,baixa incidencia,80.4922211428571,66.9103688571429,17.2376622857143,20.7142857142857,,34935,25.8428568571429,2019
2019-08-11,33,4.0,4.0,4.0,4.0,0.219984,3.497971,1,353470820193319589,2023-08-20,,0.62731826,114352,16.7142857142857,80.8960618571429,,,incidencia nula,71.5605862857143,59.2989788571429,18.8870127142857,22.0,2.0,34935,18.4064935714286,2019
2019-08-04,32,7.0,7.0,7.0,7.0,0.6572439,6.1214495,1,353470820193219589,2023-08-20,,1.2476325,114352,15.8571428571429,90.1812305714286,,,baixa incidencia,80.0091087142857,68.515869,18.077922,20.5714285714286,1.0,34935,18.8961041428571,2019
2019-07-28,31,8.0,8.0,8.0,8.0,0.7000893,6.995942,1,353470820193119589,2023-08-20,,1.3132902,114352,16.1428571428571,92.2619585714286,,,baixa incidencia,79.1724715714286,59.8886257142857,18.6870128571429,22.4285714285714,5.0,34935,17.2376622857143,2019
2019-07-21,30,4.0,4.0,4.0,4.0,0.09010902,3.497971,1,353470820193019589,2023-08-20,,0.46911666,114352,17.5714285714286,80.2725385714286,,,incidencia nula,71.0096038571428,56.795306,19.7818182857143,22.7142857142857,1.0,34935,18.8870127142857,2019
2019-07-14,29,5.0,5.0,5.0,5.0,0.05032186,4.372464,1,353470820192919589,2023-08-20,1.0,0.43933567,114352,14.7142857142857,86.0354565714286,,,baixa incidencia,77.7622682857143,65.0148847142857,16.6428571428571,19.4285714285714,1.0,34935,18.077922,2019
2019-07-07,28,8.0,8.0,8.0,8.0,0.104000755,6.995942,1,353470820192819589,2023-08-20,1.0,0.58313954,114352,11.8571428571429,87.27014,,,baixa incidencia,74.5512665714286,57.5757128571429,14.0999998571429,17.1428571428571,6.0,34935,18.6870128571429,2019
2019-06-30,27,13.0,13.0,13.0,13.0,0.16607116,11.368406,1,353470820192719589,2023-08-20,,0.7086895,114352,16.7142857142857,87.2788114285714,,,baixa incidencia,75.3819341428571,64.0878314285714,19.7298702857143,22.8571428571429,7.0,34935,19.7818182857143,2019
2019-06-23,26,13.0,13.0,13.0,13.0,0.01476168,11.368406,1,353470820192619589,2023-08-20,1.0,0.49295947,114352,18.0,86.8569742857143,,,baixa incidencia,75.500853,62.7683945714286,20.3376622857143,23.1428571428571,7.0,34935,16.6428571428571,2019
2019-06-16,25,13.0,13.0,13.0,13.0,0.00033688024,11.368406,1,353470820192519589,2023-08-20,,0.35962516,114352,17.5714285714286,89.488938,,,baixa incidencia,81.5171108571429,66.8150904285714,19.2818182857143,22.2857142857143,3.0,34935,14.0999998571429,2019
2019-06-09,24,31.0,31.0,31.0,31.0,0.02699001,27.109276,1,353470820192419589,2023-08-20,1.0,0.6462965,114352,17.0,86.8726214285714,,,baixa incidencia,76.2740188571429,59.1681298571429,19.4832248571429,22.7142857142857,10.0,34935,19.7298702857143,2019
2019-06-02,23,29.0,29.0,29.0,29.0,0.0012303147,25.36029,1,353470820192319589,2023-08-20,1.0,0.5120924,114352,15.5714285714286,94.3325692857143,,,baixa incidencia,88.9234245714286,80.0976421428571,17.27013,19.5714285714286,16.0,34935,20.3376622857143,2019
2019-05-26,22,53.0,53.0,53.0,53.0,0.22224066,46.348118,4,353470820192219589,2023-08-20,,0.86692303,114352,18.0,92.7467714285714,,,média incidencia,82.9450634285714,66.5392308571429,20.157143,23.7142857142857,19.0,34935,19.2818182857143,2019
2019-05-19,21,61.0,61.0,61.0,61.0,0.50722563,53.34406,4,353470820192119589,2023-08-20,,1.0032766,114352,16.7142857142857,93.5827071428571,,,média incidencia,83.898099,72.62871,18.8571428571429,21.5714285714286,32.0,34935,19.4832248571429,2019
2019-05-12,20,56.0,56.0,56.0,56.0,0.5935518,48.971596,4,353470820192019589,2023-08-20,,1.0460962,114352,19.1428571428571,100.0,,,média incidencia,95.2319528571429,85.8257954285714,20.296104,22.0,25.0,34935,17.27013,2019
2019-05-05,19,77.0,77.0,77.0,77.0,0.99254143,67.335945,2,353470820191919589,2023-08-20,1.0,1.5465959,114352,20.2857142857143,99.1640914285714,1.0,1.0,média incidencia,93.9251907142857,86.5689177142857,22.0129871428571,24.0,33.0,34935,20.157143,2019
2019-04-28,18,43.0,43.0,43.0,43.0,0.15638345,37.60319,1,353470820191819589,2023-08-20,,0.8139333,114352,21.1428571428571,95.8265,1.0,,baixa incidencia,89.055998,76.8772134285714,22.7090908571429,24.8571428571429,15.0,34935,18.8571428571429,2019
2019-04-21,17,48.0,48.0,48.0,48.0,0.10601926,41.975655,1,353470820191719589,2023-08-20,1.0,0.7873809,114352,21.4285714285714,95.1904157142857,1.0,,baixa incidencia,89.1704364285714,78.8651951428571,23.2157841428571,25.8571428571429,19.0,34935,20.296104,2019
2019-04-14,16,53.0,53.0,53.0,53.0,0.084063135,46.348118,4,353470820191619589,2023-08-20,,0.7783293,114352,19.7142857142857,98.3730921428571,,,média incidencia,90.132645,81.4904257142857,21.6329671428571,23.7142857142857,19.0,34935,22.0129871428571,2019
2019-04-07,15,53.0,53.0,53.0,53.0,0.1580821,46.348118,4,353470820191519589,2023-08-20,,0.8309039,114352,19.5714285714286,100.0,,,média incidencia,94.8799664285714,84.7587221428571,21.4589828571429,24.4285714285714,15.0,34935,22.7090908571429,2019
2019-03-31,14,86.0,86.0,86.0,86.0,0.9977262,75.20638,4,353470820191419589,2023-08-20,,1.6278336,114352,21.2857142857143,95.9190837142857,1.0,1.0,média incidencia,85.2353292857143,69.82342,23.1831165714286,26.1428571428571,19.0,34935,23.2157841428571,2019
2019-03-24,13,62.0,62.0,62.0,62.0,0.97432035,54.21855,4,353470820191319589,2023-08-20,,1.4675822,114352,19.7142857142857,97.4817757142857,,1.0,média incidencia,87.8813628571429,72.9228472857143,21.8818177142857,25.4285714285714,18.0,34935,21.6329671428571,2019
2019-03-17,12,54.0,54.0,54.0,54.0,0.9808914,47.22261,2,353470820191219589,2023-08-20,1.0,1.5581281,114352,21.0,100.0,1.0,1.0,média incidencia,96.0696721428571,89.5594764285714,22.3129871428571,24.8571428571429,13.0,34935,21.4589828571429,2019
2019-03-10,11,40.0,40.0,40.0,40.0,0.88285893,34.979713,2,353470820191119589,2023-08-20,7.0,1.3281754,114352,21.7142857142857,100.0,1.0,,baixa incidencia,96.7469957142857,88.1578477142857,22.8623377142857,25.1428571428571,5.0,34935,23.1831165714286,2019
2019-03-03,10,34.0,34.0,34.0,34.0,0.8212384,29.732756,2,353470820191019589,2023-08-20,,1.2649536,114352,21.8571428571429,98.3220657142857,1.0,,baixa incidencia,94.1403485714286,88.467298,23.0987011428571,25.4285714285714,3.0,34935,21.8818177142857,2019
2019-02-24,9,28.0,28.0,28.0,28.0,0.82435614,24.485798,2,353470820190919589,2023-08-20,,1.3019317,114352,21.8571428571429,99.1640914285714,1.0,,baixa incidencia,96.66351,93.5881285714286,22.6558442857143,23.5714285714286,4.0,34935,22.3129871428571,2019
2019-02-17,8,30.0,30.0,30.0,30.0,0.9910076,26.234783,2,353470820190819589,2023-08-20,1.0,2.0647783,114352,21.5714285714286,100.0,1.0,1.0,baixa incidencia,96.5789837142857,89.891103,22.725974,24.5714285714286,7.0,34935,22.8623377142857,2019
2019-02-10,7,23.0,23.0,23.0,23.0,0.99242693,20.113335,1,353470820190719589,2023-08-20,,2.4110608,114352,21.8571428571429,94.5426271428571,1.0,1.0,baixa incidencia,86.8903185714286,76.1714471428571,23.9079364285714,26.5714285714286,8.0,34935,23.0987011428571,2019
2019-02-03,6,13.0,13.0,13.0,13.0,0.8756031,11.368406,1,353470820190619589,2023-08-20,1.0,1.6527854,114352,20.4285714285714,98.2846128571429,1.0,,baixa incidencia,81.94027,60.0485368571429,24.2349205714286,29.7142857142857,2.0,34935,22.6558442857143,2019
2019-01-27,5,7.0,7.0,7.0,7.0,0.38788876,6.1214495,1,353470820190519589,2023-08-20,,0.866868,114352,23.8571428571429,80.9666757142857,,,baixa incidencia,58.6369318571429,35.2359242857143,29.4285714285714,36.0,2.0,34935,22.725974,2019
2019-01-20,4,8.0,8.0,8.0,8.0,0.43494532,6.995942,2,353470820190419589,2023-08-20,1.0,0.9246736,114352,22.5714285714286,96.8001814285714,1.0,,baixa incidencia,75.5560962857143,47.3352421428571,27.8571428571429,34.4285714285714,2.0,34935,23.9079364285714,2019
2019-01-13,3,7.0,7.0,7.0,7.0,0.45898837,6.1214495,2,353470820190319589,2023-08-20,1.0,0.9486039,114352,22.5714285714286,98.3402235714286,1.0,,baixa incidencia,81.49486,61.4337617142857,26.3952382857143,30.7142857142857,,34935,24.2349205714286,2019
2019-01-06,2,10.0,10.0,10.0,10.0,0.94455963,8.744928,2,353470820190219589,2023-08-20,,2.3524003,114352,22.8571428571429,95.0761957142857,1.0,,baixa incidencia,86.8696062857143,76.6209488571429,24.5888887142857,26.7142857142857,1.0,34935,29.4285714285714,2019
2018-12-30,1,10.0,10.0,10.0,10.0,0.9945292,8.744928,1,353470820190119589,2023-08-20,,5.122919,114352,22.8571428571429,97.4982628571429,1.0,1.0,baixa incidencia,93.4311441428571,85.0895894285714,24.2984127142857,26.2857142857143,,34935,27.8571428571429,2019
2018-12-23,52,2.0,2.0,2.0,2.0,0.65698886,1.7489855,1,353470820185219589,2023-08-20,,1.481057,114352,21.5714285714286,98.3035114285714,1.0,,incidencia nula,91.227303,79.2199361428571,23.3773811428571,26.8571428571429,,34935,26.3952382857143,2018
2018-12-16,51,2.0,2.0,2.0,2.0,0.46241066,1.7489855,1,353470820185119589,2023-08-20,,0.9198442,114352,23.8571428571429,92.0192862857143,,,incidencia nula,69.3125677142857,43.9621605714286,28.7738091428571,34.7142857142857,,34935,24.5888887142857,2018
2018-12-09,50,,,,,,,1,353470820185019589,2023-08-20,,,114352,22.0,81.7537312857143,,,incidencia nula,61.3311388571429,37.2301785714286,27.3273814285714,34.1428571428571,,34935,24.2984127142857,2018
2018-12-02,49,2.0,2.0,2.0,2.0,0.49413636,1.7489855,1,353470820184919589,2023-08-20,,0.986889,114352,20.0,90.5234891428571,,,incidencia nula,82.4436707142857,71.0344128571429,22.5087305714286,25.8571428571429,1.0,34935,23.3773811428571,2018
2018-11-25,48,5.0,5.0,5.0,5.0,0.947985,4.372464,1,353470820184819589,2023-08-20,,3.7522275,114352,20.5714285714286,93.5395385714286,,,baixa incidencia,86.9480098571428,75.927102,21.9809527142857,24.4285714285714,1.0,34935,28.7738091428571,2018
2018-11-18,47,1.0,1.0,1.0,1.0,0.32151374,0.87449276,1,353470820184719589,2023-08-20,,0.61085576,114352,19.7142857142857,97.3976342857143,,,incidencia nula,92.8664848571429,87.8991362857143,20.7126981428571,22.1428571428571,,34935,27.3273814285714,2018
2018-11-11,46,1.0,1.0,1.0,1.0,0.18054895,0.87449276,1,353470820184619589,2023-08-20,,0.40493402,114352,21.7142857142857,92.7801537142857,,,incidencia nula,85.5049511428571,73.5816272857143,23.6269841428571,26.7142857142857,,34935,22.5087305714286,2018
2018-11-04,45,1.0,1.0,1.0,1.0,0.17875743,0.87449276,1,353470820184519589,2023-08-20,,0.40258867,114352,18.7142857142857,95.7757271428571,,,incidencia nula,90.8812891428571,84.1207691428571,19.5301585714286,21.4285714285714,,34935,21.9809527142857,2018
2018-10-28,44,3.0,3.0,3.0,3.0,0.7608986,2.6234784,1,353470820184419589,2023-08-20,,1.848505,114352,18.7142857142857,94.1173271428571,,,incidencia nula,84.237145,71.0915471428571,20.6454545714286,23.5714285714286,,34935,20.7126981428571,2018
2018-10-21,43,4.0,4.0,4.0,4.0,0.9241387,3.497971,1,353470820184319589,2023-08-20,,3.5363944,114352,18.7142857142857,96.5150771428571,,,incidencia nula,89.9333905714286,80.3028895714286,20.1948051428571,22.8571428571429,1.0,34935,23.6269841428571,2018
2018-10-14,42,,,,,,,1,353470820184219589,2023-08-20,,,114352,19.5714285714286,98.3242914285714,,,incidencia nula,86.399145,67.3421887142857,23.5714285714286,28.7142857142857,,34935,19.5301585714286,2018
2018-10-07,41,2.0,2.0,2.0,2.0,0.6056692,1.7489855,1,353470820184119589,2023-08-20,,1.2886183,114352,20.2857142857143,98.2907985714286,1.0,,incidencia nula,85.5340765714286,65.4027368571429,23.7916665714286,28.4285714285714,,34935,20.6454545714286,2018
2018-09-30,40,,,,,,,1,353470820184019589,2023-08-20,,,114352,20.2857142857143,94.9001348571429,,,incidencia nula,82.5925335714286,68.0201548571429,23.3895022857143,27.2857142857143,,34935,20.1948051428571,2018
2018-09-23,39,2.0,2.0,2.0,2.0,0.52219313,1.7489855,1,353470820183919589,2023-08-20,,1.0519122,114352,20.1428571428571,91.1748514285714,,,incidencia nula,81.1770128571429,65.8631387142857,22.3363637142857,25.8571428571429,1.0,34935,23.5714285714286,2018
2018-09-16,38,2.0,2.0,2.0,2.0,0.6502604,1.7489855,1,353470820183819589,2023-08-20,,1.4530727,114352,17.5714285714286,100.0,,,incidencia nula,92.6535108571429,81.99789,19.5571428571429,22.5714285714286,,34935,23.7916665714286,2018
2018-09-09,37,3.0,3.0,3.0,3.0,0.82915074,2.6234784,1,353470820183719589,2023-08-20,,2.3802197,114352,15.8571428571429,93.0521385714286,,,incidencia nula,84.7494211428571,67.9345742857143,18.1220777142857,22.1428571428571,,34935,23.3895022857143,2018
2018-09-02,36,,,,,,,1,353470820183619589,2023-08-20,,,114352,14.7142857142857,92.4565071428571,,,incidencia nula,81.7432705714286,64.3146045714286,16.9155844285714,20.2857142857143,,34935,22.3363637142857,2018
2018-08-26,35,2.0,2.0,2.0,2.0,0.73548967,1.7489855,1,353470820183519589,2023-08-20,,1.8977958,114352,16.4285714285714,83.211884,,,incidencia nula,73.4727658571429,62.76824,18.9233767142857,22.0,,34935,19.5571428571429,2018
2018-08-19,34,1.0,1.0,1.0,1.0,0.4832059,0.87449276,1,353470820183419589,2023-08-20,,0.9530254,114352,17.5714285714286,86.8053385714286,,,incidencia nula,75.2751544285714,60.2786742857143,19.8168831428571,22.8571428571429,,34935,18.1220777142857,2018
2018-08-12,33,1.0,1.0,1.0,1.0,0.42543933,0.87449276,1,353470820183319589,2023-08-20,,0.81104666,114352,13.8571428571429,90.7008064285714,,,incidencia nula,79.5341361428571,66.2239251428571,16.2206555714286,19.5714285714286,,34935,16.9155844285714,2018
2018-08-05,32,1.0,1.0,1.0,1.0,0.3948414,0.87449276,1,353470820183219589,2023-08-20,,0.74590415,114352,13.4285714285714,98.1976057142857,,,incidencia nula,86.049599,66.2235872857143,16.9940478571429,21.7142857142857,,34935,18.9233767142857,2018
2018-07-29,31,1.0,1.0,1.0,1.0,0.49841863,0.87449276,1,353470820183119589,2023-08-20,,0.9954507,114352,16.0,89.2603795714286,,,incidencia nula,74.6019157142857,55.2965474285714,20.0238097142857,25.2857142857143,,34935,19.8168831428571,2018
2018-07-22,30,2.0,2.0,2.0,2.0,0.81276435,1.7489855,1,353470820183019589,2023-08-20,,2.6046278,114352,17.0,84.4900895714286,,,incidencia nula,60.1858492857143,33.404297,22.4285717142857,29.1428571428571,,34935,16.2206555714286,2018
2018-07-15,29,1.0,1.0,1.0,1.0,0.38870493,0.87449276,1,353470820182919589,2023-08-20,,0.73353976,114352,19.0,66.9027345714286,,,incidencia nula,48.477055,28.1190405514286,24.7773811428571,55.7142857142857,1.0,34935,16.9940478571429,2018
2018-07-08,28,,,,,,,1,353470820182819589,2023-08-20,,,114352,13.2857142857143,75.418017,,,incidencia nula,63.8302471428571,50.6152291428571,15.8103894285714,19.0,,34935,20.0238097142857,2018
2018-07-01,27,1.0,1.0,1.0,1.0,0.100342184,0.87449276,1,353470820182719589,2023-08-20,,0.30147725,114352,18.5714285714286,73.2669895714286,,,incidencia nula,61.5091744285714,47.0226364285714,21.1142854285714,24.5714285714286,,34935,22.4285717142857,2018
